Column1,ID,weight,female,white,income,highered,interest,party_01,dem_strength_01,rep_strength_01,affect_dem_01,affect_rep_01,troll_01,know_01,cynicism_01,ideo_01,crt_01,age_01,part_online_01,age_grp2,troll,cynicism,know,dem_strength,rep_strength,affect_dem,affect_rep,partyid,ideology,crt,part_online,no_followers,dig_literacy,meantrust,Left,LeanLeft,Center,LeanRight,Right,Bakshy_StrongLeft,Bakshy_LeanLeft,Bakshy_Center,Bakshy_LeanRight,Bakshy_StrongRight,grinberg,grinberg_rep,grinberg_dem,grinberg_rep_black,grinberg_rep_red,grinberg_rep_orange,grinberg_dem_black,grinberg_dem_red,grinberg_dem_orange,Mixed,realnewscount,rep,dem,fakenewstot,black_rep,black_dem,black_no_pol,red_rep,red_dem,red_no_pol,orange_rep,orange_dem,orange_no_pol,fn_dummy,fn_dummy_dem,fn_dummy_rep,rn_dummy,realnews_dem,rn_dummy_dem,realnews_rep,rn_dummy_rep,rn_dummy_center,real_left,real_leanLeft,real_center,real_leanRight,real_right,log_center,log_lean_dem,log_lean_rep,log_extreme_dem,log_extreme_rep,log_fn_dem,log_fn_rep,log_rn_dem,log_rn_rep,log_real,log_fake,black_rep_dummy,black_dem_dummy,black_no_pol_dummy,red_rep_dummy,red_dem_dummy,red_no_pol_dummy,orange_rep_dummy,orange_dem_dummy,orange_no_pol_dummy,black_total,red_total,orange_total,fn_dummy_grinberg,fn_dummy_dem_grinberg,fn_dummy_rep_grinberg,black_rep_dummy_grinberg,black_dem_dummy_grinberg,red_rep_dummy_grinberg,red_dem_dummy_grinberg,orange_rep_dummy_grinberg,orange_dem_dummy_grinberg,black_total_grinberg,red_total_grinberg,orange_total_grinberg,realnewscount_Bakshy,rn_dummy_bakshy,realnews_dem_bakshy,rn_dummy_dem_bakshy,realnews_rep_bakshy,rn_dummy_rep_bakshy,rn_dummy_center_bakshy,real_left_bakshy,real_leanLeft_bakshy,real_center_bakshy,real_leanRight_bakshy,real_right_bakshy,log_center_bakshy,log_lean_dem_bakshy,log_lean_rep_bakshy,log_extreme_dem_bakshy,log_extreme_rep_bakshy,log_rn_dem_bakshy,log_rn_rep_bakshy,log_real_bakshy,fn_dummy_infowars,fn_dummy_repinfowars,realnews_rep_infowars,log_rep_fn_infowars,log_rep_rn,log_extreme_rep_infowars,log_fake_infowars
620,63100,0.96924918784,0,1,14,0,4,0.666666666666667,0.333333333333333,0.666666666666667,0,0.805555555555555,0.0,0.8,0.75,0.571428571428571,0.0,0.461538461538462,0.233333333333333,7,1.0,3.75,4,3.0,5.0,1,5.83333333333333,5,4,0,2.4,1,0.666666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
621,8675,1.34892070831,0,0,8,1,5,0.333333333333333,0.888888888888889,0.944444444444445,0.527777777777778,0.5,1.0,0.0,0.775,0.142857142857143,0.5,0.230769230769231,0.966666666666667,4,7.0,3.875,0,6.33333333333333,6.66666666666667,4.16666666666667,4,3,1,2,6.8,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
622,92408,1.28926287737,0,0,8,1,5,0.333333333333333,0.888888888888889,0.944444444444445,0.5,0.5,0.916666666666667,0.0,0.8,0.142857142857143,0.75,0.230769230769231,0.9,4,6.5,4.0,0,6.33333333333333,6.66666666666667,4,4,3,1,3,6.4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
623,38680,1.44486123108,1,0,7,0,4,0.0,0.722222222222222,0.166666666666667,0.611111111111111,0.555555555555555,0.0,0.8,0.525,0.285714285714286,0.75,0.153846153846154,0.283333333333333,3,1.0,2.625,4,5.33333333333333,2.0,4.66666666666667,4.33333333333333,1,2,3,2.7,1,0.733333333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
624,43666,0.944298408779,1,0,3,0,5,0.0,1.0,1.0,0.666666666666667,0.666666666666667,1.0,0.0,0.8,0.142857142857143,0.0,0.153846153846154,1.0,3,7.0,4.0,0,7.0,7.0,5,5,1,1,0,7.0,1,0.866666666666667,0.56,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0.0,1.09861228866811,0.0,0.0,0.0,0.0,0.0,1.09861228866811,0.0,1.09861228866811,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,1.09861228866811,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228866811,0,0,0,0.0,0.0,0.0,0.0
625,81606,1.15890753419,1,0,1,0,3,0.0,0.5,0.777777777777778,0.472222222222222,NA,0.75,0.2,0.875,0.428571428571429,0.0,0.384615384615385,0.55,6,5.5,4.375,1,4.0,5.66666666666667,3.83333333333333,NA,1,3,0,4.3,1,0.7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
626,33014,0.999814301049,1,0,5,0,2,1.0,0.0,0.0,0.25,0.972222222222222,0.0,0.6,0.8,1.0,0.25,0.0,0.583333333333333,1,1.0,4.0,3,1.0,1.0,2.5,6.83333333333333,7,7,1,4.5,1,NA,NA,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.0,0.0,0.693147180559945,0.0,0.0,0.0,0.0,0.0,0.693147180559945,0.693147180559945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0.693147180559945,0,0,1,0.0,0.693147180559945,0.0,0.0
627,9566,0.853143752358,1,1,97,1,4,0.0,0.277777777777778,0.0,0.75,0.0833333333333333,0.0,0.4,1.025,0.142857142857143,0.75,0.230769230769231,0.233333333333333,4,1.0,5.125,2,2.66666666666667,1.0,5.5,1.5,1,1,3,2.4,1,1,0.5475,32,11,2,1,0,20,15,2,1,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1,1,1,1,1,1,1,1,0,1.09861228866811,2.484906649788,0.693147180559945,3.49650756146648,0.0,0.0,0.0,3.78418963391826,0.693147180559945,3.85014760171006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,35,1,1,1,1,1,1,1,1,0,1.09861228866811,2.77258872223978,0.693147180559945,3.04452243772342,0.0,3.58351893845611,0.693147180559945,3.66356164612965,0,0,1,0.0,0.693147180559945,0.0,0.0
628,25376,0.967863642365,0,1,5,1,3,0.833333333333333,0.111111111111111,0.666666666666667,0.25,0.638888888888889,0.0,1.0,0.775,0.857142857142857,0.25,0.307692307692308,0.316666666666667,5,1.0,3.875,5,1.66666666666667,5.0,2.5,4.83333333333333,6,6,1,2.9,1,0.7,0.413333333333333,0,6,5,4,9,0,4,4,1,15,5,5,0,0,3,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,13,1,1,0,1,1,1,1,1.79175946922805,1.94591014905531,1.6094379124341,0.0,2.30258509299405,0.0,0.0,1.94591014905531,2.63905732961526,3.2188758248682,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,2,24,1,4,1,16,1,1,0,1,1,1,1,1.6094379124341,1.6094379124341,0.693147180559945,0.0,2.77258872223978,1.6094379124341,2.83321334405622,3.2188758248682,0,0,13,0.0,2.63905732961526,2.30258509299405,0.0
629,50114,1.01409908246,0,1,7,1,5,0.166666666666667,0.666666666666667,0.0,0.694444444444445,0.0833333333333333,0.0,1.0,1.125,0.428571428571429,0.75,0.461538461538462,0.25,7,1.0,5.625,5,5.0,1.0,5.16666666666667,1.5,2,3,3,2.5,1,0.666666666666667,0.09,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.09861228866811,0.0,0.0,0.0,1.09861228866811,0.0,1.09861228866811,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,1,1,0,0,0,0.0,0.693147180559945,0.0,0.693147180559945,0.0,1.09861228866811,0.0,1.09861228866811,0,0,0,0.0,0.0,0.0,0.0
630,54090,1.23052600842,0,1,7,1,5,0.0,0.666666666666667,0.0555555555555555,0.611111111111111,0,0.0,1.0,1.075,0.142857142857143,0.75,0.0769230769230769,0.35,2,1.0,5.375,5,5.0,1.33333333333333,4.66666666666667,1,1,1,3,3.1,1,0.833333333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
631,87311,0.822787465706,1,0,6,1,3,0.5,0.166666666666667,0.166666666666667,0.222222222222222,0.333333333333333,0.0833333333333333,1.0,1.025,0.571428571428571,0.5,0.307692307692308,0.133333333333333,5,1.5,5.125,5,2.0,2.0,2.33333333333333,3,4,4,2,1.8,1,NA,0.505087719298246,28,34,23,13,22,9,15,27,3,35,15,15,0,0,2,13,0,0,0,0,120,2,0,3,0,0,0,1,0,0,1,0,1,1,0,1,1,62,1,35,1,1,1,1,1,1,1,3.17805383034795,3.55534806148941,2.63905732961526,3.36729582998647,3.13549421592915,0.0,1.09861228866811,4.14313472639153,3.58351893845611,4.79579054559674,1.38629436111989,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,2,13,89,1,24,1,38,1,1,1,1,1,1,1,3.3322045101752,2.77258872223978,1.38629436111989,2.30258509299405,3.58351893845611,3.2188758248682,3.66356164612965,4.49980967033027,1,1,34,1.38629436111989,3.55534806148941,3.09104245335832,1.6094379124341
632,19540,0.888605115129,1,1,6,0,5,0.166666666666667,0.666666666666667,0.0555555555555555,0.972222222222222,0,0.0,1.0,1.15,0.285714285714286,0.5,0.769230769230769,0.5,11,1.0,5.75,5,5.0,1.33333333333333,6.83333333333333,1,2,2,2,4.0,1,0.6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
633,92012,0.893898952914,1,1,6,0,4,1.0,0.222222222222222,0.5,0.138888888888889,0.888888888888889,0.0,0.6,1.05,0.857142857142857,0.75,0.461538461538462,0.0833333333333333,7,1.0,5.25,3,2.33333333333333,4.0,1.83333333333333,6.33333333333333,7,6,3,1.5,1,0.733333333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
634,19719,0.967863642365,0,1,10,1,5,0.833333333333333,0.444444444444444,0.444444444444444,0.527777777777778,0.166666666666667,0.125,1.0,0.725,0.571428571428571,0.5,0.307692307692308,0.266666666666667,5,1.75,3.625,5,3.66666666666667,3.66666666666667,4.16666666666667,2,6,4,2,2.6,1,0.833333333333333,NA,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.09861228866811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228866811,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0.0,0.693147180559945,0,0,0,0.0,0.0,0.0,0.0
635,41579,0.999814301049,1,0,5,1,5,0.5,0.222222222222222,0.277777777777778,0.138888888888889,0.527777777777778,0.25,0.8,0.75,0.571428571428571,0.75,0.153846153846154,0.1,3,2.5,3.75,4,2.33333333333333,2.66666666666667,1.83333333333333,4.16666666666667,4,4,3,1.6,1,0.8,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
636,86132,0.870004470689,1,1,1,1,5,0.0,1.0,0.166666666666667,0.833333333333333,0.111111111111111,0.0416666666666667,0.4,1.325,0.285714285714286,0.75,0.153846153846154,0.65,3,1.25,6.625,2,7.0,2.0,6,1.66666666666667,1,2,3,4.9,1,NA,0.64609375,5,48,44,12,13,5,37,36,20,11,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1,25,1,1,1,1,1,1,1,3.80666248977032,3.89182029811063,2.56494935746154,1.79175946922805,2.63905732961526,0.0,0.0,3.98898404656427,3.25809653802148,4.81218435537242,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1,42,1,31,1,1,1,1,1,1,1,3.61091791264422,3.63758615972639,3.04452243772342,1.79175946922805,2.484906649788,3.76120011569356,3.46573590279973,4.70048036579242,0,0,25,0.0,3.25809653802148,2.63905732961526,0.0
637,3257,0.968213044065,0,1,8,1,4,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.444444444444444,0.0,1.0,1.225,1.0,0.0,0.538461538461538,0.0833333333333333,8,1.0,6.125,5,2.0,2.0,2,3.66666666666667,5,7,0,1.5,1,0.766666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
638,96752,0.853451739831,1,1,9,1,5,0.166666666666667,0.222222222222222,0.0,0.694444444444445,0.222222222222222,0.0,1.0,1.05,0.428571428571429,0.5,0.615384615384615,0.0666666666666667,9,1.0,5.25,5,2.33333333333333,1.0,5.16666666666667,2.33333333333333,2,3,2,1.4,1,0.933333333333333,0.79,5,14,7,0,0,3,14,4,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,1,1,1,1,0,0,2.07944154167984,2.70805020110221,0.0,1.79175946922805,0.0,0.0,0.0,2.99573227355399,0.0,3.29583686600433,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,17,1,1,1,1,1,1,1,1,0,1.6094379124341,2.70805020110221,0.693147180559945,1.38629436111989,0.0,2.89037175789616,0.693147180559945,3.13549421592915,0,0,0,0.0,0.0,0.0,0.0
639,13790,0.853143752358,1,1,3,0,2,0.5,0.166666666666667,0.111111111111111,0.611111111111111,0.138888888888889,0.0,0.0,0.975,0.571428571428571,0.75,0.307692307692308,0.0166666666666667,5,1.0,4.875,0,2.0,1.66666666666667,4.66666666666667,1.83333333333333,4,4,3,1.1,1,0.8,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
640,27047,1.13807474623,1,0,3,0,3,0.0,0.722222222222222,0.0,1,0.166666666666667,0.0,0.0,0.8,0.428571428571429,0.75,0.461538461538462,0.0,7,1.0,4.0,0,5.33333333333333,1.0,7,2,1,3,3,1.0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
641,84669,1.28926287737,0,0,8,0,4,0.333333333333333,0.111111111111111,0.0,0.555555555555555,0.0555555555555555,0.166666666666667,1.0,0.825,0.142857142857143,1.0,0.307692307692308,0.283333333333333,5,2.0,4.125,5,1.66666666666667,1.0,4.33333333333333,1.33333333333333,3,1,4,2.7,1,0.966666666666667,NA,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,1,1,1,0,0,0.693147180559945,1.09861228866811,0.0,0.693147180559945,0.0,0.0,0.0,1.38629436111989,0.0,1.6094379124341,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,1,1,1,1,0,0,0.693147180559945,0.693147180559945,0.0,0.693147180559945,0.0,1.09861228866811,0.0,1.38629436111989,0,0,0,0.0,0.0,0.0,0.0
642,92600,1.05719028063,1,1,97,0,3,0.166666666666667,0.277777777777778,0.0,NA,NA,0.0,0.2,1.2,0.428571428571429,0.25,0.0,0.15,1,1.0,6.0,1,2.66666666666667,1.0,NA,NA,2,3,1,1.9,1,NA,0.86,0,9,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,1,0,1,1,0,0,0.693147180559945,2.30258509299405,0.0,0.0,0.0,0.0,0.0,2.30258509299405,0.0,2.39789527279837,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,1,0,0,0,0,1,0,0,0,0.0,2.39789527279837,0.0,0.0,0.0,2.39789527279837,0.0,2.39789527279837,0,0,0,0.0,0.0,0.0,0.0
643,12209,1.3809603016,1,0,4,1,3,0.5,0.555555555555555,0.388888888888889,0.666666666666667,0.638888888888889,0.25,0.4,0.75,0.571428571428571,0.0,0.0,0.0666666666666667,1,2.5,3.75,2,4.33333333333333,3.33333333333333,5,4.83333333333333,4,4,0,1.4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
644,74251,1.05719028063,1,1,5,0,4,0.0,0.833333333333333,0.0,0.583333333333333,0.388888888888889,0.125,1.0,0.9,0.142857142857143,0.75,0.0,0.3,1,1.75,4.5,5,6.0,1.0,4.5,3.33333333333333,1,1,3,2.8,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
645,95964,1.03559364263,1,1,6,0,2,0.833333333333333,0.166666666666667,0.0,0.583333333333333,0,0.0,1.0,0.875,0.142857142857143,0.5,0.0,0.233333333333333,1,1.0,4.375,5,2.0,1.0,4.5,1,6,1,2,2.4,1,NA,NA,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0.0,1.38629436111989,0.0,0.0,0.0,0.0,0.0,1.38629436111989,0.0,1.38629436111989,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,1,0,0,0,0.0,1.38629436111989,0.0,0.0,0.0,1.38629436111989,0.0,1.38629436111989,0,0,0,0.0,0.0,0.0,0.0
646,47174,0.934761674918,0,0,5,0,3,0.5,0.0,0.0,0,0,0.125,1.0,1.4,0.571428571428571,0.5,0.384615384615385,0.0166666666666667,6,1.75,7.0,5,1.0,1.0,1,1,4,4,2,1.1,1,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.693147180559945,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0.0,0.693147180559945,0,0,0,0.0,0.0,0.0,0.0
647,911,1.13523298198,1,0,4,0,4,0.5,0.0555555555555555,0.0555555555555555,0.666666666666667,0.25,0.0,0.8,1.275,0.142857142857143,0.25,0.153846153846154,0.233333333333333,3,1.0,6.375,4,1.33333333333333,1.33333333333333,5,2.5,4,1,1,2.4,1,NA,0.91,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.0,0.693147180559945,0.0,0.0,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.693147180559945,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0,0,0,0.0,0.0,0.0,0.0
648,41179,0.892621120892,1,1,6,0,5,0.333333333333333,0.388888888888889,0.0555555555555555,0.666666666666667,0,0.0,0.8,1.0,0.428571428571429,0.5,0.307692307692308,0.25,5,1.0,5.0,4,3.33333333333333,1.33333333333333,5,1,3,3,2,2.5,1,NA,0.263333333333333,3,9,1,0,0,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,1,1,1,1,0,0,0.693147180559945,2.30258509299405,0.0,1.38629436111989,0.0,0.0,0.0,2.56494935746154,0.0,2.63905732961526,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,10,1,0,0,1,1,1,1,0,0,1.09861228866811,2.07944154167984,0.0,1.38629436111989,0.0,2.39789527279837,0.0,2.56494935746154,0,0,0,0.0,0.0,0.0,0.0
